program_id;program_city_group;age_group;gender_group;service_type_id;distance_min;cpr_max;cpr_mean;cpr_median;cpr_std;cpr_min;cpr_region;number_of_clinics_in_progam;clinic_franchise; target ;analysis_urin_avg_max;analysis_urin_avg_mean;analysis_urin_avg_min;airflow_avg_max;airflow_avg_mean;airflow_avg_min;analysis_blood_avg_max;analysis_blood_avg_mean;analysis_blood_avg_min;analysis_copro_avg_max;analysis_copro_avg_mean;analysis_copro_avg_min;anestesy_avg_max;anestesy_avg_mean;anestesy_avg_min;anti_hcv_avg_max;anti_hcv_avg_mean;anti_hcv_avg_min;dent_plomb_avg_max;dent_plomb_avg_mean;dent_plomb_avg_min;dent_remov_avg_max;dent_remov_avg_mean;dent_remov_avg_min;dent_usonic_avg_max;dent_usonic_avg_mean;dent_usonic_avg_min;doctor_visit_avg_max;doctor_visit_avg_mean;doctor_visit_avg_min;massage_avg_max;massage_avg_mean;massage_avg_min;massage_int_avg_max;massage_int_avg_mean;massage_int_avg_min;massage_neck_avg_max;massage_neck_avg_mean;massage_neck_avg_min;usound_ginec_avg_max;usound_ginec_avg_mean;usound_ginec_avg_min;usound_shield_avg_max;usound_shield_avg_mean;usound_shield_avg_min;visit_card_avg_max;visit_card_avg_mean;visit_card_avg_min;visit_dent_avg_max;visit_dent_avg_mean;visit_dent_avg_min;visit_gastr_avg_max;visit_gastr_avg_mean;visit_gastr_avg_min;visit_genic_avg_max;visit_genic_avg_mean;visit_genic_avg_min;visit_lor_avg_max;visit_lor_avg_mean;visit_lor_avg_min;visit_neur_avg_max;visit_neur_avg_mean;visit_neur_avg_min;visit_neuro_avg_max;visit_neuro_avg_mean;visit_neuro_avg_min;visit_oft_avg_max;visit_oft_avg_mean;visit_oft_avg_min;visit_surg_avg_max;visit_surg_avg_mean;visit_surg_avg_min
4376;;age_group_1;;2;784,714;;;;;;4,4123895;1;; 4,55 ;;;;;;;;;;;;;;;;;;;11,5;11,5;11,5;21,5;21,5;21,5;1,25;1,25;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;age_group_2;1;1;284,24;4,516889;3,482482;3,261385;0,897888;2,94418;5,46779;9;; 47,73 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
75;;age_group_2;;1;284,24;2,62293;2,597325;2,597325;0,16465;2,3965625;4,2869965;9;; 93,48 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
75;;age_group_1;1;1;284,24;3,2792735;2,476113;2,437495;0,577625;1,424129;4,322555;9;; 21,82 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
1924;;age_group_2;;1;;2,62293;2,597325;2,597325;0,16465;2,3965625;4,2869965;9;; 78,98 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
6958;;age_group_1;1;1;284,24;3,964351;2,6621425;2,52294;0,752285;1,424129;4,322555;11;; 87,83 ;2,85;4,1599;1,35;;;;7,13;2,749;0,91;13,485;3,981665;1,45;24,6;7,9685;2,45;2,85;6,54389;1,35;;;;;;;;;;51,63228;11,73825;4,95577;1,1;7,637;4,44;1;4,98722;2,75;7,2;5,525;3;44,37;16,263125;7,7;44,37;11,23111;4,55;47,825;1,96318;5,25;;;;55,475;11,838635;6,5;4,31;11,33318;5,75;1,45;7,618;5,86;47,15;1,16;4,125;55,475;12,34545;5,15;55,475;12,35818;5,75;27,41465;9,24865;5,15
7315;;age_group_1;1;1;5978,386;3,2792735;2,476113;2,437495;0,577625;1,424129;4,322555;8;; 28,86 ;2,85;4,36625;1,35;;;;2,25;1,473125;0,91;4,95;2,835715;1,45;7,7;5,597855;3,25;2,85;5,165;1,35;;;;;;;;;;8,232355;6,92768;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;11,5;9,767;8,66;9,75;6,735835;4,55;9;7,19;5,75;;;;9;7,39375;6,5;9;7,744375;5,75;9;7,42875;5,86;8,25;6,491875;4,65;9,4;7,694375;6,5;12,1;7,989375;5,75;9;7,415;5,75
7162;2;age_group_1;;1;575,141;;;;;;3,213939;4;; 17,32 ;1,25;1,25;1,25;;;;;;;;;;;;;;;;;;;;;;;;;4,9125;4,9125;4,9125;;;;;;;;;;;;;;;;3,45;3,45;3,45;;;;;;;5;5;5;3,45;3,45;3,45;;;;;;;;;;;;
7162;2;age_group_1;;2;1158147,526;;;;;;4,44261;3;; 61,18 ;;;;;;;;;;;;;;;;;;;;;;13,75;13,75;13,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6966;;age_group_1;;1;;6,1343845;3,6365875;3,674861;1,2938215;1,944745;3,9626615;28;; 89,74 ;2,85;3,415185;1,155;;;;7,13;2,26528;0,91;13,485;4,18739;1,24;24,6;7,36125;2,25;2,85;4,48865;1,45;;;;;;;;;;51,63228;11,36654;4,95577;13,1;8,24;4,44;23,73;7,475;3,325;7,9;6,1875;3;44,37;15,816;7,7;44,37;11,7263;4,55;47,825;11,62785;5,25;;;;55,475;12,898;5,75;4,31;12,24925;5;35,3;1,7896;5;47,15;1,269615;4,125;55,475;13,36963;5,15;55,475;13,46185;5,75;37,45;1,856715;5
7164;1;age_group_1;;1;575,141;3,98982;2,28463;2,564235;0,9185975;0,968525;3,222415;31;; 29,39 ;6,465;1,911135;0,85;;;;7,13;1,86345;0,75;13,485;3,12361;1,25;24,6;5,697725;2,25;19,89;3,83923;0,85;;;;;;;;;;51,63228;9,47875;4,5;6,25;4,6491;2,675;5;3,739285;2,85;6,7;3,89591;2,16;44,37;11,4959;4,75;44,37;1,2317;4,14;47,825;1,4528;5;;;;55,475;1,19737;5;4,31;1,83738;5,5;15;7,87875;5;47,15;8,9215;4,365;55,475;1,318335;5;55,475;1,6875;5;27,41465;9,455275;4,1
7164;1;age_group_2;;1;575,141;;;;;;3,382345;31;; 2,50 ;6,465;1,911135;0,85;;;;7,13;1,86345;0,75;13,485;3,12361;1,25;24,6;5,697725;2,25;19,89;3,83923;0,85;;;;;;;;;;51,63228;9,47875;4,5;6,25;4,6491;2,675;5;3,739285;2,85;6,7;3,89591;2,16;44,37;11,4959;4,75;44,37;1,2317;4,14;47,825;1,4528;5;;;;55,475;1,19737;5;4,31;1,83738;5,5;15;7,87875;5;47,15;8,9215;4,365;55,475;1,318335;5;55,475;1,6875;5;27,41465;9,455275;4,1
7163;;age_group_2;;1;;7,1644645;4,93975;5,225325;2,4566;2,3965625;4,298889;25;; 321,72 ;2,85;3,36835;0,95;;;;7,13;2,18698;0,825;13,485;3,681;1,2;24,6;7,529525;2,45;2,85;4,681315;1,45;;;;;;;;;;51,63228;11,4244;4,95577;13,1;8,577915;4,44;23,73;7,1156;3,325;7,9;6,222725;3;44,37;15,2891;7,7;44,37;1,84155;4,55;47,825;11,62175;5,25;;;;55,475;12,628635;5,75;4,31;12,1414;5;35,3;1,521365;5;47,15;1,384565;4,125;55,475;13,449375;5,15;55,475;13,1814;5,75;37,45;1,86635;5
6969;2;age_group_1;1;1;;1,343575;1,343575;1,343575;;1,343575;3,271914;12;; 13,52 ;1,177;1,75665;0,9;;;;0,6955;0,5941;0,45;3,75;3,75;3,75;;;;1,43;1,43;1,43;;;;;;;;;;4,636365;4,338975;3,81455;3,21;2,486665;1,25;2,5;2,5;2,5;2,5;2;1,5;4,5;3,57;3;2,4;2,4;2,4;5;4,975;4,815;;;;5;5;5;5;4,771665;4,5;4,815;4,438335;4;3,75;3,2125;2,675;4,815;4,6575;4,5;5;4,771665;4,5;4,815;4,271665;3,5
6969;2;age_group_1;1;2;;;;;;;3,865734;6;; 46,79 ;;;;;;;;;;;;;;;;;;;9,5;9,5;9,5;18,85;11,95;8,5;12;3,82444;0,34775;;;;;;;;;;;;;;;;;;;;;;2,15;1,35;0,8;;;;;;;;;;;;;;;;;;;;;
6969;2;age_group_1;;2;;;;;;;4,192755;6;; 0,79 ;;;;;;;;;;;;;;;;;;;9,5;9,5;9,5;18,85;11,95;8,5;12;3,82444;0,34775;;;;;;;;;;;;;;;;;;;;;;2,15;1,35;0,8;;;;;;;;;;;;;;;;;;;;;
6957;;age_group_2;1;1;284,24;4,516889;3,482482;3,261385;0,897888;2,94418;5,46779;9;; 54,93 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
6957;;age_group_2;;1;284,24;2,62293;2,597325;2,597325;0,16465;2,3965625;4,2869965;9;; 21,62 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
6957;;age_group_1;1;1;284,24;3,2792735;2,476113;2,437495;0,577625;1,424129;4,322555;9;; 39,37 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
6957;;age_group_1;1;2;959,28;3,985625;3,985625;3,985625;;3,985625;4,9556;1;; 0,26 ;;;;0,875;0,875;0,875;;;;;;;;;;;;;;;;2;2;2;0,675;0,675;0,675;;;;;;;;;;;;;;;;;;;;;;32,75;32,75;32,75;;;;;;;;;;;;;;;;;;;;;
6957;;age_group_1;;1;284,24;2,678329;2,27926;2,21545;0,437925;1,52968;3,9626615;9;; 12,29 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
696;2;age_group_2;;1;5137,88;1,258426;1,258426;1,258426;;1,258426;3,6563675;2;; 4,20 ;1,9;1,442275;1,2;;;;1,21;0,7765;0,5;2,4;2,5;1,75;4,865;2,2775;1,2;2,5;1,972;1,39;;;;;;;;;;7,5;5,5314;3,36375;4,79;3,413335;2,45;2,95;2,95;2,95;4,5;3,135;1,95;6;5,868335;5,72;4,5;3,8875;2,75;5,75;5,68335;4,45;;;;6,9;5,459165;3,75;5,845;4,874165;3,75;7;5,161875;3,75;4,43;3,445;2,25;7,5;5,29445;3,75;5,35;4,47125;2,835;5,5;5,3625;5,225
696;2;age_group_2;;2;34465,254;;;;;;3,38844;11;; 1,37 ;;;;;;;;;;;;;;;;;;;18,29;1,285;7,5;22,5;11,583335;3,5;1,95;1,215;0,7;;;;;;;;;;;;;;;;;;;;;;5,515;3,31625;2,5;;;;;;;;;;;;;;;;;;;;;
696;2;age_group_2;1;1;5137,88;1,61236;1,61236;1,61236;;1,61236;4,192846;2;; 7,36 ;1,9;1,442275;1,2;;;;1,21;0,7765;0,5;2,4;2,5;1,75;4,865;2,2775;1,2;2,5;1,972;1,39;;;;;;;;;;7,5;5,5314;3,36375;4,79;3,413335;2,45;2,95;2,95;2,95;4,5;3,135;1,95;6;5,868335;5,72;4,5;3,8875;2,75;5,75;5,68335;4,45;;;;6,9;5,459165;3,75;5,845;4,874165;3,75;7;5,161875;3,75;4,43;3,445;2,25;7,5;5,29445;3,75;5,35;4,47125;2,835;5,5;5,3625;5,225
696;2;age_group_1;;1;5137,88;1,1784885;1,1784885;1,1784885;;1,1784885;3,188285;2;; 1,39 ;1,9;1,442275;1,2;;;;1,21;0,7765;0,5;2,4;2,5;1,75;4,865;2,2775;1,2;2,5;1,972;1,39;;;;;;;;;;7,5;5,5314;3,36375;4,79;3,413335;2,45;2,95;2,95;2,95;4,5;3,135;1,95;6;5,868335;5,72;4,5;3,8875;2,75;5,75;5,68335;4,45;;;;6,9;5,459165;3,75;5,845;4,874165;3,75;7;5,161875;3,75;4,43;3,445;2,25;7,5;5,29445;3,75;5,35;4,47125;2,835;5,5;5,3625;5,225
696;2;age_group_1;;2;34465,254;3,529674;3,1178315;3,1178315;0,582433;2,759895;4,8825;11;; 14,97 ;;;;;;;;;;;;;;;;;;;18,29;1,285;7,5;22,5;11,583335;3,5;1,95;1,215;0,7;;;;;;;;;;;;;;;;;;;;;;5,515;3,31625;2,5;;;;;;;;;;;;;;;;;;;;;
696;2;age_group_1;1;1;5137,88;1,443169;1,155375;1,22246;0,2497835;0,9996985;3,113172;2;; 17,62 ;1,9;1,442275;1,2;;;;1,21;0,7765;0,5;2,4;2,5;1,75;4,865;2,2775;1,2;2,5;1,972;1,39;;;;;;;;;;7,5;5,5314;3,36375;4,79;3,413335;2,45;2,95;2,95;2,95;4,5;3,135;1,95;6;5,868335;5,72;4,5;3,8875;2,75;5,75;5,68335;4,45;;;;6,9;5,459165;3,75;5,845;4,874165;3,75;7;5,161875;3,75;4,43;3,445;2,25;7,5;5,29445;3,75;5,35;4,47125;2,835;5,5;5,3625;5,225
696;2;age_group_1;1;2;34465,254;2,854355;2,677635;2,7865;0,2496485;2,392355;3,79157;11;; 8,76 ;;;;;;;;;;;;;;;;;;;18,29;1,285;7,5;22,5;11,583335;3,5;1,95;1,215;0,7;;;;;;;;;;;;;;;;;;;;;;5,515;3,31625;2,5;;;;;;;;;;;;;;;;;;;;;
6967;;age_group_2;1;1;284,24;1,1431755;5,661555;5,338617;2,471518;2,94418;5,46779;26;; 156,59 ;2,85;3,3324;0,95;;;;7,13;2,1975;0,825;13,485;3,855715;1,2;24,6;7,798635;2,45;2,85;4,58975;1,45;;;;;;;;;;51,63228;11,347145;4,95577;13,1;8,58731;4,44;23,73;7,17355;3,325;7,9;6,1875;3;44,37;15,88685;7,7;44,37;1,84155;4,55;47,825;11,535415;5,25;;;;55,475;12,879565;5,75;4,31;12,2154;5;35,3;1,46685;5;47,15;1,38125;4,125;55,475;13,3194;5,15;55,475;13,738;5,75;37,45;1,818525;5
6967;;age_group_2;1;2;513,383;;;;;;3,4575;25;; 19,14 ;;;;1,76;1,251665;0,75;;;;;;;;;;;;;89,95;27,18469;5;5,4;25,473665;9,25;3,425;1,376875;0,55;;;;;;;;;;;;;;;;;;;;;;15;5,86222;0,57;;;;;;;;;;;;;;;;;;;;;
754;;age_group_2;;1;284,24;4,74714;3,255523;2,62293;1,296695;2,3965625;4,2869965;13;; 435,48 ;2,85;3,85;1,35;;;;7,13;2,81925;0,91;13,485;3,757725;1,45;24,6;7,55318;2,45;2,85;5,69455;1,35;;;;;;;;;;51,63228;1,9313;4,95577;11,35;8,255835;4,44;1;5,2285;2,75;7,2;5,525;3;44,37;15,415;7,7;44,37;1,783;4,55;47,825;11,29577;5,25;;;;55,475;11,539585;6,5;4,31;1,99346;5,75;1,45;7,869165;5,86;47,15;9,955;4,125;55,475;11,47154;5,15;55,475;12,956925;5,75;27,41465;9,22959;5,15
6974;2;age_group_1;;1;5137,88;1,248845;1,124176;1,124176;0,1762515;0,999547;3,2826115;16;; 118,39 ;1,5;1,175355;0,9775;;;;1,2;0,785835;0,5;2,8;2,1325;1,2;9,5;5,35835;3,5;2,2;1,576665;1;;;;;;;;;;7,77395;4,484255;3,13889;4,5;2,9625;1,7;4,35;4,35;4,35;3,15;2,74165;1,9125;5,85;4,975;4,2;5;4,183335;3,15;7,9;5,616665;3,4;;;;7,9;5,41;3,74;6,75;5,2785;3,5275;6,75;5,55;3,5275;4,85;3,8895;2,8475;7,9;5,5;3,125;6,75;5,55;3,5;7,9;4,797915;3,125
6974;2;age_group_1;;2;9429,786;3,6589165;3,6589165;3,6589165;;3,6589165;4,12323;6;; 21,44 ;;;;0,825;0,61;0,395;;;;;;;;;;;;;16,525;14,8335;9;16;9,665;3,33;1,75;1,125;0,275;;;;;;;;;;;;;;;;;;;;;;3,85;2,74375;1,75;;;;;;;;;;;;;;;;;;;;;
7314;;age_group_2;1;1;235,45;1,1431755;5,661555;5,338617;2,471518;2,94418;5,46779;27;; 211,66 ;2,85;3,444615;1,155;;;;7,13;2,258175;0,91;13,485;4,43635;1,24;24,6;7,9652;2,25;2,85;4,48395;1,45;;;;;;;;;;51,63228;11,43494;4,95577;13,1;8,27145;4,44;23,73;7,39475;3,325;7,9;6,222725;3;44,37;15,258335;7,7;44,37;11,7263;4,55;47,825;11,697825;5,25;;;;55,475;12,66125;5,75;4,31;12,17327;5;35,3;1,85375;5;47,15;1,3384;4,125;55,475;13,49154;5,15;55,475;13,5744;5,75;37,45;1,896985;5
7167;;age_group_2;1;1;52,66;4,516889;3,482482;3,261385;0,897888;2,94418;5,46779;9;; 254,18 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
7167;;age_group_1;1;1;52,66;3,2792735;2,476113;2,437495;0,577625;1,424129;4,322555;9;; 65,77 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
7167;;age_group_1;1;2;378,779;3,985625;3,985625;3,985625;;3,985625;4,9556;1;; 0,76 ;;;;0,875;0,875;0,875;;;;;;;;;;;;;;;;2;2;2;0,675;0,675;0,675;;;;;;;;;;;;;;;;;;;;;;32,75;32,75;32,75;;;;;;;;;;;;;;;;;;;;;
7167;;age_group_1;;1;52,66;2,678329;2,27926;2,21545;0,437925;1,52968;3,9626615;9;; 1,16 ;2,85;4,594445;1,35;;;;7,13;2,11665;0,91;13,485;4,166875;1,45;24,6;7,973125;3,25;2,85;7,5625;1,35;;;;;;;;;;51,63228;11,89486;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;44,37;15,534165;8,66;44,37;12,112145;4,55;47,825;11,75;5,75;;;;55,475;12,73611;6,5;4,31;11,36278;5,75;9;7,42875;5,86;47,15;11,9445;4,65;55,475;13,3335;6,5;55,475;13,265555;5,75;27,41465;9,637185;5,75
7167;;age_group_1;;2;378,779;3,59342;3,59342;3,59342;;3,59342;4,4123895;1;; 0,54 ;;;;0,875;0,875;0,875;;;;;;;;;;;;;;;;2;2;2;0,675;0,675;0,675;;;;;;;;;;;;;;;;;;;;;;32,75;32,75;32,75;;;;;;;;;;;;;;;;;;;;;
6959;1;age_group_2;;1;5137,88;;;;;;3,382345;31;; 22,57 ;6,465;1,911135;0,85;;;;7,13;1,86345;0,75;13,485;3,12361;1,25;24,6;5,697725;2,25;19,89;3,83923;0,85;;;;;;;;;;51,63228;9,47875;4,5;6,25;4,6491;2,675;5;3,739285;2,85;6,7;3,89591;2,16;44,37;11,4959;4,75;44,37;1,2317;4,14;47,825;1,4528;5;;;;55,475;1,19737;5;4,31;1,83738;5,5;15;7,87875;5;47,15;8,9215;4,365;55,475;1,318335;5;55,475;1,6875;5;27,41465;9,455275;4,1
6959;1;age_group_2;;2;632151,358;;;;;;3,174887;7;; 8,27 ;;;;0,6;0,55;0,5;;;;;;;;;;;;;18,375;18,375;18,375;37,25;19,22;12,175;0,855;0,685;0,5;;;;;;;;;;;;;;;;;;;;;;5,5;4,3625;1,5;;;;;;;;;;;;;;;;;;;;;
6959;1;age_group_1;;1;5137,88;3,98982;2,28463;2,564235;0,9185975;0,968525;3,222415;31;; 13,45 ;6,465;1,911135;0,85;;;;7,13;1,86345;0,75;13,485;3,12361;1,25;24,6;5,697725;2,25;19,89;3,83923;0,85;;;;;;;;;;51,63228;9,47875;4,5;6,25;4,6491;2,675;5;3,739285;2,85;6,7;3,89591;2,16;44,37;11,4959;4,75;44,37;1,2317;4,14;47,825;1,4528;5;;;;55,475;1,19737;5;4,31;1,83738;5,5;15;7,87875;5;47,15;8,9215;4,365;55,475;1,318335;5;55,475;1,6875;5;27,41465;9,455275;4,1
6959;1;age_group_1;;2;632151,358;2,991284;2,991284;2,991284;;2,991284;4,349398;7;; 17,70 ;;;;0,6;0,55;0,5;;;;;;;;;;;;;18,375;18,375;18,375;37,25;19,22;12,175;0,855;0,685;0,5;;;;;;;;;;;;;;;;;;;;;;5,5;4,3625;1,5;;;;;;;;;;;;;;;;;;;;;
6959;1;age_group_1;1;1;5137,88;3,81529;2,4433875;2,228894;0,792527;1,434179;3,4138245;31;; 32,41 ;6,465;1,911135;0,85;;;;7,13;1,86345;0,75;13,485;3,12361;1,25;24,6;5,697725;2,25;19,89;3,83923;0,85;;;;;;;;;;51,63228;9,47875;4,5;6,25;4,6491;2,675;5;3,739285;2,85;6,7;3,89591;2,16;44,37;11,4959;4,75;44,37;1,2317;4,14;47,825;1,4528;5;;;;55,475;1,19737;5;4,31;1,83738;5,5;15;7,87875;5;47,15;8,9215;4,365;55,475;1,318335;5;55,475;1,6875;5;27,41465;9,455275;4,1
6959;1;age_group_1;1;2;632151,358;2,355183;2,355183;2,355183;;2,355183;3,7833885;7;; 57,94 ;;;;0,6;0,55;0,5;;;;;;;;;;;;;18,375;18,375;18,375;37,25;19,22;12,175;0,855;0,685;0,5;;;;;;;;;;;;;;;;;;;;;;5,5;4,3625;1,5;;;;;;;;;;;;;;;;;;;;;
7312;;age_group_1;;1;5468,523;2,678329;2,27926;2,21545;0,437925;1,52968;3,9626615;8;; 15,79 ;2,85;4,36625;1,35;;;;2,25;1,473125;0,91;4,95;2,835715;1,45;7,7;5,597855;3,25;2,85;5,165;1,35;;;;;;;;;;8,232355;6,92768;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;11,5;9,767;8,66;9,75;6,735835;4,55;9;7,19;5,75;;;;9;7,39375;6,5;9;7,744375;5,75;9;7,42875;5,86;8,25;6,491875;4,65;9,4;7,694375;6,5;12,1;7,989375;5,75;9;7,415;5,75
7312;;age_group_2;1;1;5468,523;4,516889;3,482482;3,261385;0,897888;2,94418;5,46779;8;; 172,35 ;2,85;4,36625;1,35;;;;2,25;1,473125;0,91;4,95;2,835715;1,45;7,7;5,597855;3,25;2,85;5,165;1,35;;;;;;;;;;8,232355;6,92768;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;11,5;9,767;8,66;9,75;6,735835;4,55;9;7,19;5,75;;;;9;7,39375;6,5;9;7,744375;5,75;9;7,42875;5,86;8,25;6,491875;4,65;9,4;7,694375;6,5;12,1;7,989375;5,75;9;7,415;5,75
7312;;age_group_2;;1;5468,523;2,62293;2,597325;2,597325;0,16465;2,3965625;4,2869965;8;; 198,96 ;2,85;4,36625;1,35;;;;2,25;1,473125;0,91;4,95;2,835715;1,45;7,7;5,597855;3,25;2,85;5,165;1,35;;;;;;;;;;8,232355;6,92768;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;11,5;9,767;8,66;9,75;6,735835;4,55;9;7,19;5,75;;;;9;7,39375;6,5;9;7,744375;5,75;9;7,42875;5,86;8,25;6,491875;4,65;9,4;7,694375;6,5;12,1;7,989375;5,75;9;7,415;5,75
7312;;age_group_1;1;1;5468,523;3,2792735;2,476113;2,437495;0,577625;1,424129;4,322555;8;; 7,88 ;2,85;4,36625;1,35;;;;2,25;1,473125;0,91;4,95;2,835715;1,45;7,7;5,597855;3,25;2,85;5,165;1,35;;;;;;;;;;8,232355;6,92768;5,727145;1,1;7,37125;4,44;1;4,71625;2,75;7,2;5,479165;3;11,5;9,767;8,66;9,75;6,735835;4,55;9;7,19;5,75;;;;9;7,39375;6,5;9;7,744375;5,75;9;7,42875;5,86;8,25;6,491875;4,65;9,4;7,694375;6,5;12,1;7,989375;5,75;9;7,415;5,75
749;;age_group_2;1;1;284,24;1,1431755;5,661555;5,338617;2,471518;2,94418;5,46779;24;; 97,95 ;2,85;3,35261;0,95;;;;7,13;2,225545;0,825;13,485;3,681;1,2;24,6;7,726;2,45;2,85;4,746945;1,45;;;;;;;;;;51,63228;11,435745;4,95577;13,1;8,577915;4,44;23,73;7,1156;3,325;7,9;6,32;3;44,37;15,38;7,7;44,37;1,83222;4,55;47,825;11,729545;5,25;;;;55,475;12,73;5,75;4,31;12,68915;5;35,3;1,53335;5;47,15;1,5659;4,125;55,475;13,65152;5,15;55,475;13,323695;5,75;37,45;1,8773;5
